"";"Fecha & Hora";"O3";"dia";"hora";"hora_normada"
"1033";2019-09-09 21:00:00;"14,85104781";"9";205;8,52083333333333
"1034";2019-09-09 22:00:00;"16,14585515";"9";206;8,5625
"1035";2019-09-09 23:00:00;"14,73333805";"9";207;8,60416666666667
"1036";2019-10-05 01:00:00;"17,61722713";"5";208;8,64583333333333
"1037";2019-10-05 02:00:00;"15,28265026";"5";209;8,6875
"1038";2019-10-05 03:00:00;"17,00906004";"5";210;8,72916666666667
"1039";2019-10-05 04:00:00;"15,08646733";"5";211;8,77083333333333
"1040";2019-10-05 05:00:00;"14,38020878";"5";212;8,8125
"1041";2019-10-05 06:00:00;"14,30173561";"5";213;8,85416666666667
"1042";2019-10-05 07:00:00;"14,41944536";"5";214;8,89583333333333
"1043";2019-10-05 08:00:00;"17,65646371";"5";215;8,9375
"1044";2019-10-05 09:00:00;"27,42637363";"5";216;8,97916666666667
"1045";2019-10-05 10:00:00;"41,47307143";"5";217;9,02083333333333
"1046";2019-10-05 11:00:00;"48,0255813";"5";218;9,0625
"1047";2019-10-05 12:00:00;"64,19105474";"5";219;9,10416666666667
"1048";2019-10-05 13:00:00;"110,1567153";"5";220;9,14583333333333
"1049";2019-10-05 14:00:00;"97,83642726";"5";221;9,1875
"1050";2019-10-05 15:00:00;"80,10149037";"5";222;9,22916666666667
"1051";2019-10-05 16:00:00;"48,28061911";"5";223;9,27083333333333
"1052";2019-10-05 17:00:00;"51,47840087";"5";224;9,3125
"1053";2019-10-05 18:00:00;"29,09392854";"5";225;9,35416666666667
"1054";2019-10-05 19:00:00;"26,58278703";"5";226;9,39583333333333
"1055";2019-10-05 20:00:00;"16,89135028";"5";227;9,4375
"1056";2019-10-05 21:00:00;"17,02867834";"5";228;9,47916666666667
"1057";2019-10-05 22:00:00;"18,18615762";"5";229;9,52083333333333
"1058";2019-10-05 23:00:00;"17,38180761";"5";230;9,5625
"1059";2019-10-06 01:00:00;"17,08753321";"6";208;8,64583333333333
"1060";2019-10-06 02:00:00;"18,22539421";"6";209;8,6875
"1061";2019-10-06 03:00:00;"15,79272588";"6";210;8,72916666666667
"1062";2019-10-06 04:00:00;"16,96982346";"6";211;8,77083333333333
"1063";2019-10-06 05:00:00;"18,69623324";"6";212;8,8125
"1064";2019-10-06 06:00:00;"17,89188323";"6";213;8,85416666666667
"1065";2019-10-06 07:00:00;"16,61669418";"6";214;8,89583333333333
"1066";2019-10-06 08:00:00;"19,48096496";"6";215;8,9375
"1067";2019-10-06 09:00:00;"22,93378453";"6";216;8,97916666666667
"1068";2019-10-06 10:00:00;"31,48736029";"6";217;9,02083333333333
"1069";2019-10-06 11:00:00;"48,35909228";"6";218;9,0625
"1070";2019-10-06 12:00:00;"68,13433163";"6";219;9,10416666666667
"1071";2019-10-06 13:00:00;"89,93025517";"6";220;9,14583333333333
"1072";2019-10-06 14:00:00;"68,93868165";"6";221;9,1875
"1073";2019-10-06 15:00:00;"45,78909589";"6";222;9,22916666666667
"1074";2019-10-06 16:00:00;"30,58491881";"6";223;9,27083333333333
"1075";2019-10-06 17:00:00;"28,60347121";"6";224;9,3125
"1076";2019-10-06 18:00:00;"23,62042479";"6";225;9,35416666666667
"1077";2019-10-06 19:00:00;"22,58065526";"6";226;9,39583333333333
"1078";2019-10-06 20:00:00;"25,81767361";"6";227;9,4375
"1079";2019-10-06 21:00:00;"25,58225409";"6";228;9,47916666666667
"1080";2019-10-06 22:00:00;"20,63844425";"6";229;9,52083333333333
"1081";2019-10-06 23:00:00;"23,0122577";"6";230;9,5625
"1082";2019-10-07 01:00:00;"29,89827855";"7";208;8,64583333333333
"1083";2019-10-07 02:00:00;"24,7190492";"7";209;8,6875
"1084";2019-10-07 03:00:00;"27,5048468";"7";210;8,72916666666667
"1085";2019-10-07 04:00:00;"25,52339921";"7";211;8,77083333333333
"1086";2019-10-07 05:00:00;"20,63844425";"7";212;8,8125
"1087";2019-10-07 06:00:00;"16,12623686";"7";213;8,85416666666667
"1088";2019-10-07 07:00:00;"16,36165637";"7";214;8,89583333333333
"1089";2019-10-07 08:00:00;"19,63791131";"7";215;8,9375
"1090";2019-10-07 09:00:00;"27,46561022";"7";216;8,97916666666667
"1091";2019-10-07 10:00:00;"47,88825325";"7";217;9,02083333333333
"1092";2019-10-07 11:00:00;"55,51976923";"7";218;9,0625
"1093";2019-10-07 12:00:00;"68,25204139";"7";219;9,10416666666667
"1094";2019-10-07 13:00:00;"82,61263188";"7";220;9,14583333333333
"1095";2019-10-07 14:00:00;"77,98271473";"7";221;9,1875
"1096";2019-10-07 15:00:00;"88,14499051";"7";222;9,22916666666667
"1097";2019-10-07 16:00:00;"62,0526608";"7";223;9,27083333333333
"1098";2019-10-07 17:00:00;"56,24564607";"7";224;9,3125
"1099";2019-10-07 18:00:00;"40,45292019";"7";225;9,35416666666667
"1100";2019-10-07 19:00:00;"25,44492604";"7";226;9,39583333333333
"1101";2019-10-07 20:00:00;"17,51913566";"7";227;9,4375
"1102";2019-10-07 21:00:00;"16,96982346";"7";228;9,47916666666667
"1103";2019-10-07 22:00:00;"17,83302835";"7";229;9,52083333333333
"1104";2019-10-07 23:00:00;"16,14585515";"7";230;9,5625
"1105";2019-10-08 01:00:00;"17,10715151";"8";208;8,64583333333333
"1106";2019-10-08 02:00:00;"16,81287711";"8";209;8,6875
"1107";2019-10-08 03:00:00;"16,22432832";"8";210;8,72916666666667
"1108";2019-10-08 04:00:00;"17,81341006";"8";211;8,77083333333333
"1109";2019-10-08 05:00:00;"17,00906004";"8";212;8,8125
"1110";2019-10-08 06:00:00;"16,10661856";"8";213;8,85416666666667
"1111";2019-10-08 07:00:00;"15,1649405";"8";214;8,89583333333333
"1112";2019-10-08 08:00:00;"18,42157714";"8";215;8,9375
"1113";2019-10-08 09:00:00;"18,77470641";"8";216;8,97916666666667
"1114";2019-10-08 10:00:00;"ND";"8";217;9,02083333333333
"1115";2019-10-08 11:00:00;"ND";"8";218;9,0625
"1116";2019-10-08 12:00:00;"66,72181454";"8";219;9,10416666666667
"1117";2019-10-08 13:00:00;"79,76797939";"8";220;9,14583333333333
"1118";2019-10-08 14:00:00;"82,39683066";"8";221;9,1875
"1119";2019-10-08 15:00:00;"75,96203055";"8";222;9,22916666666667
"1120";2019-10-08 16:00:00;"65,79975477";"8";223;9,27083333333333
"1121";2019-10-08 17:00:00;"41,13956045";"8";224;9,3125
"1122";2019-10-08 18:00:00;"30,72224686";"8";225;9,35416666666667
"1123";2019-10-08 19:00:00;"46,57382761";"8";226;9,39583333333333
"1124";2019-10-08 20:00:00;"18,63737836";"8";227;9,4375
"1125";2019-10-08 21:00:00;"21,63897719";"8";228;9,47916666666667
"1126";2019-10-08 22:00:00;"20,59920766";"8";229;9,52083333333333
"1127";2019-10-08 23:00:00;"15,79272588";"8";230;9,5625
"1128";2019-10-09 01:00:00;"14,61562829";"9";208;8,64583333333333
"1129";2019-10-09 02:00:00;"16,16547344";"9";209;8,6875
"1130";2019-10-09 03:00:00;"13,45814901";"9";210;8,72916666666667
"1131";2019-10-09 04:00:00;"12,51647094";"9";211;8,77083333333333
"1132";2019-10-09 05:00:00;"11,55517458";"9";212;8,8125
"1133";2019-10-09 06:00:00;"11,18242702";"9";213;8,85416666666667
"1134";2019-10-09 07:00:00;"11,69250264";"9";214;8,89583333333333
"1135";2019-10-09 08:00:00;"19,44172838";"9";215;8,9375
"1136";2019-10-09 09:00:00;"27,99530413";"9";216;8,97916666666667
"1137";2019-10-09 10:00:00;"39,55047871";"9";217;9,02083333333333
"1138";2019-10-09 11:00:00;"60,58128882";"9";218;9,0625
"1139";2019-10-09 12:00:00;"72,88195854";"9";219;9,10416666666667
"1140";2019-10-09 13:00:00;"92,20597716";"9";220;9,14583333333333
"1141";2019-10-09 14:00:00;"99,48436387";"9";221;9,1875
"1142";2019-10-09 15:00:00;"107,2139713";"9";222;9,22916666666667
"1143";2019-10-09 16:00:00;"120,0835715";"9";223;9,27083333333333
"1144";2019-10-09 17:00:00;"120,2993728";"9";224;9,3125
"1145";2019-10-09 18:00:00;"44,74932636";"9";225;9,35416666666667
"1146";2019-10-09 19:00:00;"29,64324074";"9";226;9,39583333333333
"1147";2019-10-09 20:00:00;"16,51860272";"9";227;9,4375
"1148";2019-10-09 21:00:00;"15,75348929";"9";228;9,47916666666667
"1149";2019-10-09 22:00:00;"15,75348929";"9";229;9,52083333333333
"1150";2019-10-09 23:00:00;"15,61616124";"9";230;9,5625
"1151";2019-11-05 01:00:00;"18,06844787";"5";231;9,60416666666667
"1152";2019-11-05 02:00:00;"17,57799054";"5";232;9,64583333333333
"1153";2019-11-05 03:00:00;"13,10501973";"5";233;9,6875
"1154";2019-11-05 04:00:00;"13,12463803";"5";234;9,72916666666667
"1155";2019-11-05 05:00:00;"11,65326605";"5";235;9,77083333333333
"1156";2019-11-05 06:00:00;"11,86906727";"5";236;9,8125
"1157";2019-11-05 07:00:00;"12,77150875";"5";237;9,85416666666667
"1158";2019-11-05 08:00:00;"15,49845148";"5";238;9,89583333333333
"1159";2019-11-05 09:00:00;"29,66285904";"5";239;9,9375
"1160";2019-11-05 10:00:00;"39,45238725";"5";240;9,97916666666667
"1161";2019-11-05 11:00:00;"71,037839";"5";241;10,0208333333333
"1162";2019-11-05 12:00:00;"86,10468803";"5";242;10,0625
"1163";2019-11-05 13:00:00;"93,28498328";"5";243;10,1041666666667
"1164";2019-11-05 14:00:00;"107,0374067";"5";244;10,1458333333333
"1165";2019-11-05 15:00:00;"95,52146868";"5";245;10,1875
"1166";2019-11-05 16:00:00;"54,97045702";"5";246;10,2291666666667
"1167";2019-11-05 17:00:00;"41,78696412";"5";247;10,2708333333333
"1168";2019-11-05 18:00:00;"26,09232971";"5";248;10,3125
"1169";2019-11-05 19:00:00;"17,46028078";"5";249;10,3541666666667
"1170";2019-11-05 20:00:00;"16,26356491";"5";250;10,3958333333333
"1171";2019-11-05 21:00:00;"ND";"5";251;10,4375
"1172";2019-11-05 22:00:00;"ND";"5";252;10,4791666666667
"1173";2019-11-05 23:00:00;"ND";"5";253;10,5208333333333
"1174";2019-11-06 01:00:00;"ND";"6";231;9,60416666666667
"1175";2019-11-06 02:00:00;"ND";"6";232;9,64583333333333
"1176";2019-11-06 03:00:00;"ND";"6";233;9,6875
"1177";2019-11-06 04:00:00;"ND";"6";234;9,72916666666667
"1178";2019-11-06 05:00:00;"ND";"6";235;9,77083333333333
"1179";2019-11-06 06:00:00;"ND";"6";236;9,8125
"1180";2019-11-06 07:00:00;"ND";"6";237;9,85416666666667
"1181";2019-11-06 08:00:00;"ND";"6";238;9,89583333333333
"1182";2019-11-06 09:00:00;"ND";"6";239;9,9375
"1183";2019-11-06 10:00:00;"ND";"6";240;9,97916666666667
"1184";2019-11-06 11:00:00;"ND";"6";241;10,0208333333333
"1185";2019-11-06 12:00:00;"ND";"6";242;10,0625
"1186";2019-11-06 13:00:00;"ND";"6";243;10,1041666666667
"1187";2019-11-06 14:00:00;"ND";"6";244;10,1458333333333
"1188";2019-11-06 15:00:00;"ND";"6";245;10,1875
"1189";2019-11-06 16:00:00;"ND";"6";246;10,2291666666667
"1190";2019-11-06 17:00:00;"ND";"6";247;10,2708333333333
"1191";2019-11-06 18:00:00;"ND";"6";248;10,3125
"1192";2019-11-06 19:00:00;"ND";"6";249;10,3541666666667
"1193";2019-11-06 20:00:00;"ND";"6";250;10,3958333333333
"1194";2019-11-06 21:00:00;"ND";"6";251;10,4375
"1195";2019-11-06 22:00:00;"ND";"6";252;10,4791666666667
"1196";2019-11-06 23:00:00;"ND";"6";253;10,5208333333333
"1197";2019-11-07 01:00:00;"ND";"7";231;9,60416666666667
"1198";2019-11-07 02:00:00;"ND";"7";232;9,64583333333333
"1199";2019-11-07 03:00:00;"ND";"7";233;9,6875
"1200";2019-11-07 04:00:00;"ND";"7";234;9,72916666666667
"1201";2019-11-07 05:00:00;"ND";"7";235;9,77083333333333
"1202";2019-11-07 06:00:00;"ND";"7";236;9,8125
"1203";2019-11-07 07:00:00;"ND";"7";237;9,85416666666667
"1204";2019-11-07 08:00:00;"ND";"7";238;9,89583333333333
"1205";2019-11-07 09:00:00;"ND";"7";239;9,9375
"1206";2019-11-07 10:00:00;"ND";"7";240;9,97916666666667
"1207";2019-11-07 11:00:00;"ND";"7";241;10,0208333333333
"1208";2019-11-07 12:00:00;"ND";"7";242;10,0625
"1209";2019-11-07 13:00:00;"ND";"7";243;10,1041666666667
"1210";2019-11-07 14:00:00;"ND";"7";244;10,1458333333333
"1211";2019-11-07 15:00:00;"ND";"7";245;10,1875
"1212";2019-11-07 16:00:00;"ND";"7";246;10,2291666666667
"1213";2019-11-07 17:00:00;"ND";"7";247;10,2708333333333
"1214";2019-11-07 18:00:00;"ND";"7";248;10,3125
"1215";2019-11-07 19:00:00;"ND";"7";249;10,3541666666667
"1216";2019-11-07 20:00:00;"ND";"7";250;10,3958333333333
"1217";2019-11-07 21:00:00;"ND";"7";251;10,4375
"1218";2019-11-07 22:00:00;"ND";"7";252;10,4791666666667
"1219";2019-11-07 23:00:00;"ND";"7";253;10,5208333333333
"1220";2019-11-08 01:00:00;"ND";"8";231;9,60416666666667
"1221";2019-11-08 02:00:00;"ND";"8";232;9,64583333333333
"1222";2019-11-08 03:00:00;"ND";"8";233;9,6875
"1223";2019-11-08 04:00:00;"ND";"8";234;9,72916666666667
"1224";2019-11-08 05:00:00;"ND";"8";235;9,77083333333333
"1225";2019-11-08 06:00:00;"ND";"8";236;9,8125
"1226";2019-11-08 07:00:00;"ND";"8";237;9,85416666666667
"1227";2019-11-08 08:00:00;"ND";"8";238;9,89583333333333
"1228";2019-11-08 09:00:00;"ND";"8";239;9,9375
"1229";2019-11-08 10:00:00;"ND";"8";240;9,97916666666667
"1230";2019-11-08 11:00:00;"ND";"8";241;10,0208333333333
"1231";2019-11-08 12:00:00;"ND";"8";242;10,0625
"1232";2019-11-08 13:00:00;"ND";"8";243;10,1041666666667
"1233";2019-11-08 14:00:00;"ND";"8";244;10,1458333333333
"1234";2019-11-08 15:00:00;"ND";"8";245;10,1875
"1235";2019-11-08 16:00:00;"ND";"8";246;10,2291666666667
"1236";2019-11-08 17:00:00;"ND";"8";247;10,2708333333333
"1237";2019-11-08 18:00:00;"ND";"8";248;10,3125
"1238";2019-11-08 19:00:00;"ND";"8";249;10,3541666666667
"1239";2019-11-08 20:00:00;"ND";"8";250;10,3958333333333
"1240";2019-11-08 21:00:00;"ND";"8";251;10,4375
"1241";2019-11-08 22:00:00;"ND";"8";252;10,4791666666667
"1242";2019-11-08 23:00:00;"ND";"8";253;10,5208333333333
"1243";2019-11-09 01:00:00;"ND";"9";231;9,60416666666667
"1244";2019-11-09 02:00:00;"ND";"9";232;9,64583333333333
"1245";2019-11-09 03:00:00;"ND";"9";233;9,6875
"1246";2019-11-09 04:00:00;"ND";"9";234;9,72916666666667
"1247";2019-11-09 05:00:00;"ND";"9";235;9,77083333333333
"1248";2019-11-09 06:00:00;"ND";"9";236;9,8125
"1249";2019-11-09 07:00:00;"ND";"9";237;9,85416666666667
"1250";2019-11-09 08:00:00;"ND";"9";238;9,89583333333333
"1251";2019-11-09 09:00:00;"ND";"9";239;9,9375
"1252";2019-11-09 10:00:00;"ND";"9";240;9,97916666666667
"1253";2019-11-09 11:00:00;"ND";"9";241;10,0208333333333
"1254";2019-11-09 12:00:00;"ND";"9";242;10,0625
"1255";2019-11-09 13:00:00;"ND";"9";243;10,1041666666667
"1256";2019-11-09 14:00:00;"ND";"9";244;10,1458333333333
"1257";2019-11-09 15:00:00;"ND";"9";245;10,1875
"1258";2019-11-09 16:00:00;"ND";"9";246;10,2291666666667
"1259";2019-11-09 17:00:00;"ND";"9";247;10,2708333333333
"1260";2019-11-09 18:00:00;"ND";"9";248;10,3125
"1261";2019-11-09 19:00:00;"ND";"9";249;10,3541666666667
"1262";2019-11-09 20:00:00;"ND";"9";250;10,3958333333333
"1263";2019-11-09 21:00:00;"ND";"9";251;10,4375
"1264";2019-11-09 22:00:00;"ND";"9";252;10,4791666666667
"1265";2019-11-09 23:00:00;"ND";"9";253;10,5208333333333
"1266";2019-12-05 01:00:00;"ND";"5";254;10,5625
"1267";2019-12-05 02:00:00;"ND";"5";255;10,6041666666667
"1268";2019-12-05 03:00:00;"ND";"5";256;10,6458333333333
"1269";2019-12-05 04:00:00;"ND";"5";257;10,6875
"1270";2019-12-05 05:00:00;"ND";"5";258;10,7291666666667
"1271";2019-12-05 06:00:00;"ND";"5";259;10,7708333333333
"1272";2019-12-05 07:00:00;"ND";"5";260;10,8125
"1273";2019-12-05 08:00:00;"ND";"5";261;10,8541666666667
"1274";2019-12-05 09:00:00;"10,08380261";"5";262;10,8958333333333
"1275";2019-12-05 10:00:00;"18,69623324";"5";263;10,9375
"1276";2019-12-05 11:00:00;"36,37231525";"5";264;10,9791666666667
"1277";2019-12-05 12:00:00;"50,85061549";"5";265;11,0208333333333
"1278";2019-12-05 13:00:00;"52,42007893";"5";266;11,0625
"1279";2019-12-05 14:00:00;"60,3654876";"5";267;11,1041666666667
"1280";2019-12-05 15:00:00;"87,20331244";"5";268;11,1458333333333
"1281";2019-12-05 16:00:00;"77,02141837";"5";269;11,1875
"1282";2019-12-05 17:00:00;"44,41581538";"5";270;11,2291666666667
"1283";2019-12-05 18:00:00;"22,63951014";"5";271;11,2708333333333
"1284";2019-12-05 19:00:00;"14,06631609";"5";272;11,3125
"1285";2019-12-05 20:00:00;"9,8287648";"5";273;11,3541666666667
"1286";2019-12-05 21:00:00;"9,004796493";"5";274;11,3958333333333
"1287";2019-12-05 22:00:00;"7,788462326";"5";275;11,4375
"1288";2019-12-05 23:00:00;"7,984645256";"5";276;11,4791666666667
"1289";2019-12-06 01:00:00;"12,57532582";"6";254;10,5625
"1290";2019-12-06 02:00:00;"10,86853433";"6";255;10,6041666666667
"1291";2019-12-06 03:00:00;"11,28051848";"6";256;10,6458333333333
"1292";2019-12-06 04:00:00;"9,122506251";"6";257;10,6875
"1293";2019-12-06 05:00:00;"10,47616847";"6";258;10,7291666666667
"1294";2019-12-06 06:00:00;"8,435865996";"6";259;10,7708333333333
"1295";2019-12-06 07:00:00;"7,768844033";"6";260;10,8125
"1296";2019-12-06 08:00:00;"9,024414786";"6";261;10,8541666666667
"1297";2019-12-06 09:00:00;"10,35845871";"6";262;10,8958333333333
"1298";2019-12-06 10:00:00;"14,0270795";"6";263;10,9375
"1299";2019-12-06 11:00:00;"19,67714789";"6";264;10,9791666666667
"1300";2019-12-06 12:00:00;"24,89561383";"6";265;11,0208333333333
"1301";2019-12-06 13:00:00;"31,56583346";"6";266;11,0625
"1302";2019-12-06 14:00:00;"43,12100804";"6";267;11,1041666666667
"1303";2019-12-06 15:00:00;"56,7164851";"6";268;11,1458333333333
"1304";2019-12-06 16:00:00;"76,25630494";"6";269;11,1875
"1305";2019-12-06 17:00:00;"38,03987015";"6";270;11,2291666666667
"1306";2019-12-06 18:00:00;"14,0466978";"6";271;11,2708333333333
"1307";2019-12-06 19:00:00;"10,31922212";"6";272;11,3125
"1308";2019-12-06 20:00:00;"8,730140391";"6";273;11,3541666666667
"1309";2019-12-06 21:00:00;"10,6723514";"6";274;11,3958333333333
"1310";2019-12-06 22:00:00;"11,67288434";"6";275;11,4375
"1311";2019-12-06 23:00:00;"10,6723514";"6";276;11,4791666666667
"1312";2019-12-07 01:00:00;"11,14319043";"7";254;10,5625
"1313";2019-12-07 02:00:00;"10,22113066";"7";255;10,6041666666667
"1314";2019-12-07 03:00:00;"10,6723514";"7";256;10,6458333333333
"1315";2019-12-07 04:00:00;"10,96662579";"7";257;10,6875
"1316";2019-12-07 05:00:00;"10,31922212";"7";258;10,7291666666667
"1317";2019-12-07 06:00:00;"8,690903805";"7";259;10,7708333333333
"1318";2019-12-07 07:00:00;"12,28105143";"7";260;10,8125
"1319";2019-12-07 08:00:00;"14,69410147";"7";261;10,8541666666667
"1320";2019-12-07 09:00:00;"13,04616485";"7";262;10,8958333333333
"1321";2019-12-07 10:00:00;"15,81234417";"7";263;10,9375
"1322";2019-12-07 11:00:00;"32,76254933";"7";264;10,9791666666667
"1323";2019-12-07 12:00:00;"44,88665441";"7";265;11,0208333333333
"1324";2019-12-07 13:00:00;"46,45611786";"7";266;11,0625
"1325";2019-12-07 14:00:00;"49,04573253";"7";267;11,1041666666667
"1326";2019-12-07 15:00:00;"46,67191908";"7";268;11,1458333333333
"1327";2019-12-07 16:00:00;"30,70262857";"7";269;11,1875
"1328";2019-12-07 17:00:00;"20,97195523";"7";270;11,2291666666667
"1329";2019-12-07 18:00:00;"22,38447233";"7";271;11,2708333333333
"1330";2019-12-07 19:00:00;"20,38340644";"7";272;11,3125
"1331";2019-12-07 20:00:00;"9,083269665";"7";273;11,3541666666667
"1332";2019-12-07 21:00:00;"10,20151237";"7";274;11,3958333333333
"1333";2019-12-07 22:00:00;"10,16227578";"7";275;11,4375
"1334";2019-12-07 23:00:00;"11,59441117";"7";276;11,4791666666667
"1335";2019-12-08 01:00:00;"7,572661103";"8";254;10,5625
"1336";2019-12-08 02:00:00;"6,199380592";"8";255;10,6041666666667
"1337";2019-12-08 03:00:00;"5,787396439";"8";256;10,6458333333333
"1338";2019-12-08 04:00:00;"5,610831802";"8";257;10,6875
"1339";2019-12-08 05:00:00;"5,944342783";"8";258;10,7291666666667
"1340";2019-12-08 06:00:00;"5,905106197";"8";259;10,7708333333333
"1341";2019-12-08 07:00:00;"6,670219624";"8";260;10,8125
"1342";2019-12-08 08:00:00;"8,847850149";"8";261;10,8541666666667
"1343";2019-12-08 09:00:00;"19,57905643";"8";262;10,8958333333333
"1344";2019-12-08 10:00:00;"41,96352876";"8";263;10,9375
"1345";2019-12-08 11:00:00;"57,18732413";"8";264;10,9791666666667
"1346";2019-12-08 12:00:00;"68,25204139";"8";265;11,0208333333333
"1347";2019-12-08 13:00:00;"72,74463049";"8";266;11,0625
"1348";2019-12-08 14:00:00;"95,50185039";"8";267;11,1041666666667
"1349";2019-12-08 15:00:00;"81,84751845";"8";268;11,1458333333333
"1350";2019-12-08 16:00:00;"58,9529705";"8";269;11,1875
"1351";2019-12-08 17:00:00;"38,15757991";"8";270;11,2291666666667
"1352";2019-12-08 18:00:00;"21,67821378";"8";271;11,2708333333333
"1353";2019-12-08 19:00:00;"11,53555629";"8";272;11,3125
"1354";2019-12-08 20:00:00;"8,200446479";"8";273;11,3541666666667
"1355";2019-12-08 21:00:00;"6,689837917";"8";274;11,3958333333333
"1356";2019-12-08 22:00:00;"6,630983038";"8";275;11,4375
"1357";2019-12-08 23:00:00;"6,042434248";"8";276;11,4791666666667
"1358";2019-12-09 01:00:00;"6,042434248";"9";254;10,5625
"1359";2019-12-09 02:00:00;"5,708923267";"9";255;10,6041666666667
"1360";2019-12-09 03:00:00;"6,179762299";"9";256;10,6458333333333
"1361";2019-12-09 04:00:00;"8,612430633";"9";257;10,6875
"1362";2019-12-09 05:00:00;"5,963961076";"9";258;10,7291666666667
"1363";2019-12-09 06:00:00;"6,081670834";"9";259;10,7708333333333
"1364";2019-12-09 07:00:00;"6,76831109";"9";260;10,8125
"1365";2019-12-09 08:00:00;"7,729607447";"9";261;10,8541666666667
"1366";2019-12-09 09:00:00;"9,926856265";"9";262;10,8958333333333
"1367";2019-12-09 10:00:00;"22,77683819";"9";263;10,9375
"1368";2019-12-09 11:00:00;"50,88985208";"9";264;10,9791666666667
"1369";2019-12-09 12:00:00;"69,76264995";"9";265;11,0208333333333
"1370";2019-12-09 13:00:00;"85,51613924";"9";266;11,0625
"1371";2019-12-09 14:00:00;"85,77117705";"9";267;11,1041666666667
"1372";2019-12-09 15:00:00;"76,98218178";"9";268;11,1458333333333
"1373";2019-12-09 16:00:00;"78,23775254";"9";269;11,1875
"1374";2019-12-09 17:00:00;"54,81351068";"9";270;11,2291666666667
"1375";2019-12-09 18:00:00;"36,66658964";"9";271;11,2708333333333
"1376";2019-12-09 19:00:00;"20,52073449";"9";272;11,3125
"1377";2019-12-09 20:00:00;"9,946474558";"9";273;11,3541666666667
"1378";2019-12-09 21:00:00;"9,220597716";"9";274;11,3958333333333
"1379";2019-12-09 22:00:00;"8,612430633";"9";275;11,4375
"1380";2019-12-09 23:00:00;"9,122506251";"9";276;11,4791666666667
